URL,Business Name,AUM,First Name,Last Name,Role,Linkedin,Source
https://sonex.so,"Sonex","580,623.34",Kai,,CEO,[NOT FOUND],https://chainwire.org/2025/01/21/sonex-closes-seed-round-for-defi-trading-in-soneium-ecosystem/
https://aavegotchi.com,"Aavegotchi","579,787.82",Jesse,Johnson,Co-Founder & COO (Pixelcraft Studios),https://www.linkedin.com/in/jesse-johnson-54b45039/,https://wiki.aavegotchi.com/en/team
https://mito.fi,"Mito Finance","571,143.61",Eric,Chen,Co-Founder & CEO (Injective Labs),[NOT FOUND],https://theorg.com/org/injective-protocol/org-chart/eric-chen
https://vaultcraft.io/,"VaultCraft","569,661.18",,,[ANONYMOUS - DAO-governed (formerly PopcornDAO); no named founder publicly disclosed],[NOT FOUND],https://iq.wiki/wiki/vaultcraft
https://valasfinance.com/,"Valas Finance","569,477.79",,,[ANONYMOUS - team not publicly identified; no governance no VCs],[NOT FOUND],https://docs.valasfinance.com/
https://www.bulla.exchange,"Bulla Exchange","567,608.41",,,[ANONYMOUS - team not publicly disclosed; Berachain DEX],[NOT FOUND],https://docs.bulla.exchange/
https://alpha.wtf,"Alpha","564,415.91",Kevin,Xu,Founder & CEO,https://www.linkedin.com/in/imkevinxu/,https://www.linkedin.com/in/imkevinxu/
https://www.vaultka.com,"Vaultka","563,706.95",,,[ANONYMOUS - Hong Kong-based team (Polaris Lab); founders not publicly named],[NOT FOUND],https://tracxn.com/d/companies/vaultka/__vZwFFpdtogDuhf1JsJtic1kldCnW87amPM-03HXM2YU
https://salvor.io,Salvor,560909.58,Utku,Subakan,Founder,https://www.linkedin.com/in/utkusubakan,https://www.crunchbase.com/organization/salvor
https://astrol.io/,Astrol,560899.99,,,[ANONYMOUS - team not publicly disclosed; first native DeFi hub on Eclipse],[NOT FOUND],https://www.rootdata.com/Projects/detail/Astrol?k=MTQwMTM%3D
https://ritsu.xyz,Ritsu Protocol,559577.19,,,[ANONYMOUS - pseudonymous team building DEX on Taiko],[NOT FOUND],https://www.cypherhunter.com/en/p/ritsu-protocol/
https://powpeg.rootstock.io,PowPeg Fast Mode,558807.43,Diego,Gutierrez Zaldivar,CEO & Co-Founder of Rootstock/IOVlabs,https://www.linkedin.com/in/diegogutierrezzaldivar,https://www.rootstocklabs.com/about-us/
https://app.eralend.com/,EraLend,556708.54,,,[ANONYMOUS - team uses first names only: Rohit/Amit/Samarth],[NOT FOUND],https://cryptorank.io/news/feed/a626a-207398-eralend-review
https://cache.gold/,CACHE.Gold,552288.39,Gregor,Gregersen,Founder & CEO,https://www.linkedin.com/in/ggregersen,https://www.crunchbase.com/person/gregor-gregersen
https://jumbo.exchange/swap,Jumbo Exchange,548894.88,Alex,Dyatlenko,CEO,[NOT FOUND],https://londontechwatch.com/2023/01/jumbo-decentralized-exchange-near-protocol-web3-trading-alex-dyatlenko/
https://www.enkixyz.com/mint,ENKI Protocol,547786.89,,,[ANONYMOUS - team not publicly disclosed; liquid staking on Metis],[NOT FOUND],https://medium.com/@ENKIProtocol/introducing-enki-the-next-leap-in-defi-staking-d9563ae97e8d
https://app.spiritswap.finance/#/,SpiritSwap AMM,545097.64,Robert,Neir,Co-Founder,https://www.linkedin.com/in/robertmneir,https://blog.fantom.foundation/fantom-ecosystem-spotlight-spiritswap/
https://torch.finance,Telegram USD,541137.58,,,[ANONYMOUS - team not publicly disclosed; Liquid Stables Hub on TON],[NOT FOUND],https://www.rootdata.com/Projects/detail/Torch%20Finance?k=MTYzODg%3D
https://equalizer.exchange,Equalizer Exchange,534977.30,Blake,Hooper,Founder,[NOT FOUND],https://docs.equalizer.exchange/team/
https://mochi.fi,MochiFi,534711.85,Azeem,Ahmed,Founder,[NOT FOUND],https://www.azeemahmed.io/latest/azeem-ahmed-usdm-mochi-scandal-investigation
https://rabbitswap.xyz,Rabbit Swap,533804.75,,,[ANONYMOUS - team not publicly disclosed; DEX on Viction],[NOT FOUND],https://defillama.com/protocol/rabbit-swap
https://catinabox.finance,Cat in a Box,533346.35,,,[ANONYMOUS - pseudonymous developers; governance-minimized lending protocol],[NOT FOUND],https://docs.catinabox.finance/
https://bridge.degen.tips,Degen Bridge,532873.73,Jacek,Trocinski,Founder & CEO,https://www.linkedin.com/in/jacektrocinski,https://blockworks.co/news/community-focused-layer-3-degen-chain
https://terraswap.io,Terraswap,531124.21,,,[ANONYMOUS - built by Delight Labs; individual founders not publicly named],[NOT FOUND],https://medium.com/terra-money/delight-labs-launch-amm-dex-terraswap-on-the-terra-blockchain-f4509e4b1c23
https://app.forgeyields.com,ForgeYields,526343.63,,,[ANONYMOUS - team not publicly disclosed; cross-chain yield aggregator],[NOT FOUND],https://defillama.com/protocol/forgeyields
https://www.harvestflow.io/?lng=en,HARVEST FLOW,523884.14,Daisuke,Sasaki,CEO (Apas Port),https://www.linkedin.com/in/daisuke-sasaki-125525313,https://tracxn.com/d/companies/apas-port/__hcbvi8SW7zrap0QO68m3sD8jJZkFE7wLvdijZSlWSaE
https://www.boringdao.com/,BoringDAO,522189.18,Enki,Yan,Co-Founder,[NOT FOUND],https://www.cbinsights.com/company/boringdao
https://www.margined.io/,Margined Protocol,519536.90,Max,Grabner,Founder,https://www.linkedin.com/in/friedrich-grabner/,https://app.dework.xyz/osmosis-grants-progr/margined-protocol
